candidate_id,composition,n_elements,Al,Co,Cr,Cu,Fe,Mn,Mo,Nb,Ni,Ti,V,W,composition_sum,valid_composition,Predicted_UTS_MPa
CAND_00144,Cu43.22Fe22.02Mo17.05Ni17.71,4,0.0,0.0,0.0,43.22,22.02,0.0,17.05,0.0,17.71,0.0,0.0,0.0,100.0,True,1220.4905
CAND_00145,Cr12.29Cu13.60Mn15.71Mo28.07Ni18.90W11.43,6,0.0,0.0,12.29,13.6,0.0,15.71,28.07,0.0,18.9,0.0,0.0,11.43,100.0,True,1210.502
CAND_00146,Al26.41Cr30.09Mn24.25Nb10.00Ti9.25,5,26.41,0.0,30.09,0.0,0.0,24.25,0.0,10.0,0.0,9.25,0.0,0.0,100.0,True,1827.7205
CAND_00147,Co9.99Cu11.31Fe17.67Mn44.07Ti11.84V5.12,6,0.0,9.99,0.0,11.31,17.67,44.07,0.0,0.0,0.0,11.84,5.12,0.0,100.0,True,1106.5476
CAND_00148,Cu42.79Fe11.57Mn17.45Nb28.19,4,0.0,0.0,0.0,42.79,11.57,17.45,0.0,28.19,0.0,0.0,0.0,0.0,100.0,True,1370.4474
CAND_00149,Cu20.96Fe16.88Nb15.97V25.38W20.81,5,0.0,0.0,0.0,20.96,16.88,0.0,0.0,15.97,0.0,0.0,25.38,20.81,100.0,True,1152.0596
CAND_00150,Cr7.91Fe21.34Mo29.06V41.69,4,0.0,0.0,7.91,0.0,21.34,0.0,29.06,0.0,0.0,0.0,41.69,0.0,100.0,True,922.941
CAND_00151,Co23.22Mn17.80Nb44.27W14.71,4,0.0,23.22,0.0,0.0,0.0,17.8,0.0,44.27,0.0,0.0,0.0,14.71,100.0,True,1424.1425
CAND_00152,Al32.97Nb14.78Ti21.98V30.27,4,32.97,0.0,0.0,0.0,0.0,0.0,0.0,14.78,0.0,21.98,30.27,0.0,100.0,True,980.72394
CAND_00153,Co19.06Mn20.74Ti22.19V38.01,4,0.0,19.06,0.0,0.0,0.0,20.74,0.0,0.0,0.0,22.19,38.01,0.0,100.0,True,1006.0996
CAND_00154,Co14.20Cr7.82Cu44.74Fe6.37Mo26.87,5,0.0,14.2,7.82,44.74,6.37,0.0,26.87,0.0,0.0,0.0,0.0,0.0,100.0,True,1239.7854
CAND_00155,Cr37.34Mo20.87Nb19.12Ti14.72W7.95,5,0.0,0.0,37.34,0.0,0.0,0.0,20.87,19.12,0.0,14.72,0.0,7.95,100.0,True,1348.2947
CAND_00156,Fe22.10Mo26.86Ni21.46V29.58,4,0.0,0.0,0.0,0.0,22.1,0.0,26.86,0.0,21.46,0.0,29.58,0.0,100.0,True,759.4
CAND_00157,Al10.73Co37.54Mn29.87Mo21.86,4,10.73,37.54,0.0,0.0,0.0,29.87,21.86,0.0,0.0,0.0,0.0,0.0,100.0,True,1429.3986
CAND_00158,Al26.95Mn17.27Mo14.19Nb17.73Ni23.86,5,26.95,0.0,0.0,0.0,0.0,17.27,14.19,17.73,23.86,0.0,0.0,0.0,100.0,True,1275.7196
CAND_00159,Co11.63Cr11.08Cu20.73Nb20.54Ni26.96Ti9.06,6,0.0,11.63,11.08,20.73,0.0,0.0,0.0,20.54,26.96,9.06,0.0,0.0,100.0,True,1315.3372
CAND_00160,Al32.15Cr11.33Fe20.87V17.61W18.04,5,32.15,0.0,11.33,0.0,20.87,0.0,0.0,0.0,0.0,0.0,17.61,18.04,100.0,True,1139.9978
CAND_00161,Al19.06Cu22.70Mo22.29Ni8.63Ti27.32,5,19.06,0.0,0.0,22.7,0.0,0.0,22.29,0.0,8.63,27.32,0.0,0.0,100.0,True,1121.1956
CAND_00162,Co8.07Cr35.72Mn16.00Nb8.76Ti25.99W5.46,6,0.0,8.07,35.72,0.0,0.0,16.0,0.0,8.76,0.0,25.99,0.0,5.46,100.0,True,1571.9757
CAND_00163,Al23.08Cu21.61Mn16.42Mo17.78Nb9.33W11.78,6,23.08,0.0,0.0,21.61,0.0,16.42,17.78,9.33,0.0,0.0,0.0,11.78,100.0,True,1406.3179
CAND_00164,Cu29.64Fe8.53Mn25.54Ni19.04W17.25,5,0.0,0.0,0.0,29.64,8.53,25.54,0.0,0.0,19.04,0.0,0.0,17.25,100.0,True,1344.2806
CAND_00165,Co22.85Cr7.54Fe20.91Mo41.15Nb7.55,5,0.0,22.85,7.54,0.0,20.91,0.0,41.15,7.55,0.0,0.0,0.0,0.0,100.0,True,1272.9742
CAND_00166,Fe38.35Mo19.66Ti9.78V32.21,4,0.0,0.0,0.0,0.0,38.35,0.0,19.66,0.0,0.0,9.78,32.21,0.0,100.0,True,1280.1741
CAND_00167,Cr6.56Fe25.00Mn31.23Nb6.45V14.48W16.28,6,0.0,0.0,6.56,0.0,25.0,31.23,0.0,6.45,0.0,0.0,14.48,16.28,100.0,True,993.7035
CAND_00168,Cr12.60Cu12.80Mn42.33Ni16.74W15.53,5,0.0,0.0,12.6,12.8,0.0,42.33,0.0,0.0,16.74,0.0,0.0,15.53,100.0,True,1348.2448
CAND_00169,Cr17.12Fe29.61Mn31.41Ti21.86,4,0.0,0.0,17.12,0.0,29.61,31.41,0.0,0.0,0.0,21.86,0.0,0.0,100.0,True,1449.8038
CAND_00170,Co8.92Cr18.82Mn31.09Ni41.17,4,0.0,8.92,18.82,0.0,0.0,31.09,0.0,0.0,41.17,0.0,0.0,0.0,100.0,True,1446.1038
CAND_00171,Co28.26Cr6.90Fe26.05Mo16.45Ti22.34,5,0.0,28.26,6.9,0.0,26.05,0.0,16.45,0.0,0.0,22.34,0.0,0.0,100.0,True,1300.3381
CAND_00172,Al29.03Ni17.55Ti15.60V6.03W31.79,5,29.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.55,15.6,6.03,31.79,100.0,True,1079.5869
CAND_00173,Co17.58Cr13.09Mo7.88Ni28.75Ti32.70,5,0.0,17.58,13.09,0.0,0.0,0.0,7.88,0.0,28.75,32.7,0.0,0.0,100.0,True,1319.9319
CAND_00174,Al44.47Co7.03Mn24.39Nb17.56W6.55,5,44.47,7.03,0.0,0.0,0.0,24.39,0.0,17.56,0.0,0.0,0.0,6.55,100.0,True,1563.0487
CAND_00175,Cr15.48Fe26.19Mn33.53Nb12.48W12.32,5,0.0,0.0,15.48,0.0,26.19,33.53,0.0,12.48,0.0,0.0,0.0,12.32,100.0,True,1433.254
CAND_00176,Cr12.10Fe10.70Mo14.69Ni15.78Ti20.16W26.57,6,0.0,0.0,12.1,0.0,10.7,0.0,14.69,0.0,15.78,20.16,0.0,26.57,100.0,True,1266.7528
CAND_00177,Co20.57Mo15.42Nb26.12W37.89,4,0.0,20.57,0.0,0.0,0.0,0.0,15.42,26.12,0.0,0.0,0.0,37.89,100.0,True,1374.8909
CAND_00178,Al33.45Co15.15Mn24.92Mo15.73Ni10.75,5,33.45,15.15,0.0,0.0,0.0,24.92,15.73,0.0,10.75,0.0,0.0,0.0,100.0,True,1296.5541
CAND_00179,Al16.24Cr10.49Cu28.32Mo28.97Nb5.85Ni10.13,6,16.24,0.0,10.49,28.32,0.0,0.0,28.97,5.85,10.13,0.0,0.0,0.0,100.0,True,1123.1497
CAND_00180,Co16.42Cr13.96Cu7.77Ni15.55Ti32.71W13.59,6,0.0,16.42,13.96,7.77,0.0,0.0,0.0,0.0,15.55,32.71,0.0,13.59,100.0,True,1328.8365
CAND_00181,Cr24.40Cu23.14Ni29.91W22.55,4,0.0,0.0,24.4,23.14,0.0,0.0,0.0,0.0,29.91,0.0,0.0,22.55,100.0,True,1390.5057
CAND_00182,Al22.36Cu30.72Ni20.07Ti26.85,4,22.36,0.0,0.0,30.72,0.0,0.0,0.0,0.0,20.07,26.85,0.0,0.0,100.0,True,1377.0524
CAND_00183,Co31.51Cr31.29Mn5.12Ti32.08,4,0.0,31.51,31.29,0.0,0.0,5.12,0.0,0.0,0.0,32.08,0.0,0.0,100.0,True,1425.7283
CAND_00184,Fe36.02Mn12.63Ti12.15V39.20,4,0.0,0.0,0.0,0.0,36.02,12.63,0.0,0.0,0.0,12.15,39.2,0.0,100.0,True,1130.1255
CAND_00185,Co6.34Cu23.11Mo38.00V16.30W16.25,5,0.0,6.34,0.0,23.11,0.0,0.0,38.0,0.0,0.0,0.0,16.3,16.25,100.0,True,926.6661
CAND_00186,Al23.48Cu10.65Mn21.02W44.85,4,23.48,0.0,0.0,10.65,0.0,21.02,0.0,0.0,0.0,0.0,0.0,44.85,100.0,True,1539.9425
CAND_00187,Al42.89Co17.82Mo6.98Ni19.95W12.36,5,42.89,17.82,0.0,0.0,0.0,0.0,6.98,0.0,19.95,0.0,0.0,12.36,100.0,True,1551.5797
CAND_00188,Al33.72Co18.33Mn20.10Nb27.85,4,33.72,18.33,0.0,0.0,0.0,20.1,0.0,27.85,0.0,0.0,0.0,0.0,100.0,True,1629.3959
CAND_00189,Al12.91Cu13.61Mn21.84Mo27.75Nb9.43Ti14.46,6,12.91,0.0,0.0,13.61,0.0,21.84,27.75,9.43,0.0,14.46,0.0,0.0,100.0,True,1128.5059
CAND_00190,Cu18.78Mn11.81Nb17.77V31.82W19.82,5,0.0,0.0,0.0,18.78,0.0,11.81,0.0,17.77,0.0,0.0,31.82,19.82,100.0,True,1051.284
CAND_00191,Cu19.30Fe31.72Mn11.80Ni28.91V8.27,5,0.0,0.0,0.0,19.3,31.72,11.8,0.0,0.0,28.91,0.0,8.27,0.0,100.0,True,975.03296
CAND_00192,Co27.30Mn20.55Mo27.10Ti19.11W5.94,5,0.0,27.3,0.0,0.0,0.0,20.55,27.1,0.0,0.0,19.11,0.0,5.94,100.0,True,1282.8759
CAND_00193,Cr22.96Fe36.48Mo25.59Nb9.46V5.51,5,0.0,0.0,22.96,0.0,36.48,0.0,25.59,9.46,0.0,0.0,5.51,0.0,100.0,True,1194.8357
CAND_00194,Al10.84Cu9.88Mn40.52Mo38.76,4,10.84,0.0,0.0,9.88,0.0,40.52,38.76,0.0,0.0,0.0,0.0,0.0,100.0,True,1346.6473
CAND_00195,Mn36.39Ti31.49V11.86W20.26,4,0.0,0.0,0.0,0.0,0.0,36.39,0.0,0.0,0.0,31.49,11.86,20.26,100.0,True,980.44916
CAND_00196,Cr35.72Fe19.83Mn17.85Mo11.31V15.29,5,0.0,0.0,35.72,0.0,19.83,17.85,11.31,0.0,0.0,0.0,15.29,0.0,100.0,True,1217.0962
CAND_00197,Al9.12Co28.78Cr13.97Mn18.42Mo5.16Ni24.55,6,9.12,28.78,13.97,0.0,0.0,18.42,5.16,0.0,24.55,0.0,0.0,0.0,100.0,True,1425.6309
CAND_00198,Al19.98Mo11.97Nb25.34Ni35.88V6.83,5,19.98,0.0,0.0,0.0,0.0,0.0,11.97,25.34,35.88,0.0,6.83,0.0,100.0,True,1050.5442
CAND_00199,Al26.55Mo31.19Ti29.62W12.64,4,26.55,0.0,0.0,0.0,0.0,0.0,31.19,0.0,0.0,29.62,0.0,12.64,100.0,True,1147.9436
CAND_00200,Fe24.79Mo27.25Nb17.29V16.08W14.59,5,0.0,0.0,0.0,0.0,24.79,0.0,27.25,17.29,0.0,0.0,16.08,14.59,100.0,True,987.6812
CAND_00201,Fe10.62Mn6.79Mo44.97Nb12.13V25.49,5,0.0,0.0,0.0,0.0,10.62,6.79,44.97,12.13,0.0,0.0,25.49,0.0,100.0,True,1093.9231
CAND_00202,Co9.10Cr23.47Fe12.19Mn18.38Ni30.60W6.26,6,0.0,9.1,23.47,0.0,12.19,18.38,0.0,0.0,30.6,0.0,0.0,6.26,100.0,True,1445.947
CAND_00203,Cu24.80Fe15.37Mn24.99Ni6.80V28.04,5,0.0,0.0,0.0,24.8,15.37,24.99,0.0,0.0,6.8,0.0,28.04,0.0,100.0,True,994.41174
CAND_00204,Co13.78Mo10.73Ni18.76V41.83W14.90,5,0.0,13.78,0.0,0.0,0.0,0.0,10.73,0.0,18.76,0.0,41.83,14.9,100.0,True,912.28015
CAND_00205,Cu19.09Mo14.61Ni30.73W35.57,4,0.0,0.0,0.0,19.09,0.0,0.0,14.61,0.0,30.73,0.0,0.0,35.57,100.0,True,1290.3323
CAND_00206,Al25.88Mn23.61Mo29.52Nb20.99,4,25.88,0.0,0.0,0.0,0.0,23.61,29.52,20.99,0.0,0.0,0.0,0.0,100.0,True,1251.4615
CAND_00207,Co33.77Cr25.47Nb12.97Ti8.03V19.76,5,0.0,33.77,25.47,0.0,0.0,0.0,0.0,12.97,0.0,8.03,19.76,0.0,100.0,True,1366.4902
CAND_00208,Co28.66Fe18.08Nb10.19Ni12.50V30.57,5,0.0,28.66,0.0,0.0,18.08,0.0,0.0,10.19,12.5,0.0,30.57,0.0,100.0,True,1029.4225
CAND_00209,Fe31.95Mo9.24Nb39.47W19.34,4,0.0,0.0,0.0,0.0,31.95,0.0,9.24,39.47,0.0,0.0,0.0,19.34,100.0,True,1343.2241
CAND_00210,Fe17.12Mo12.53Nb23.33V24.37W22.65,5,0.0,0.0,0.0,0.0,17.12,0.0,12.53,23.33,0.0,0.0,24.37,22.65,100.0,True,1079.5261
CAND_00211,Cu15.07Fe12.02Mo6.35Nb17.14Ni33.60Ti15.82,6,0.0,0.0,0.0,15.07,12.02,0.0,6.35,17.14,33.6,15.82,0.0,0.0,100.0,True,1425.4176
CAND_00212,Co40.35Mn6.11Nb44.62Ni8.92,4,0.0,40.35,0.0,0.0,0.0,6.11,0.0,44.62,8.92,0.0,0.0,0.0,100.0,True,1466.0548
CAND_00213,Al34.41Cr15.80Cu10.43Nb12.29Ni19.86V7.21,6,34.41,0.0,15.8,10.43,0.0,0.0,0.0,12.29,19.86,0.0,7.21,0.0,100.0,True,1108.6866
CAND_00214,Co6.13Cr12.98Mo17.85Ni17.86V17.58W27.60,6,0.0,6.13,12.98,0.0,0.0,0.0,17.85,0.0,17.86,0.0,17.58,27.6,100.0,True,999.2719
CAND_00215,Al16.89Fe36.86Mn8.51Mo37.74,4,16.89,0.0,0.0,0.0,36.86,8.51,37.74,0.0,0.0,0.0,0.0,0.0,100.0,True,1298.9395
CAND_00216,Al32.02Co34.63Mo10.09Nb23.26,4,32.02,34.63,0.0,0.0,0.0,0.0,10.09,23.26,0.0,0.0,0.0,0.0,100.0,True,1522.3077
CAND_00217,Co23.42Fe13.50Ni17.26V32.52W13.30,5,0.0,23.42,0.0,0.0,13.5,0.0,0.0,0.0,17.26,0.0,32.52,13.3,100.0,True,961.8807
CAND_00218,Al22.94Co33.82Mo16.85Ti18.68V7.71,5,22.94,33.82,0.0,0.0,0.0,0.0,16.85,0.0,0.0,18.68,7.71,0.0,100.0,True,917.5345
CAND_00219,Cr9.61Mo37.14Nb25.33V20.58W7.34,5,0.0,0.0,9.61,0.0,0.0,0.0,37.14,25.33,0.0,0.0,20.58,7.34,100.0,True,1102.4391
CAND_00220,Mn27.80Ti28.36V8.26W35.58,4,0.0,0.0,0.0,0.0,0.0,27.8,0.0,0.0,0.0,28.36,8.26,35.58,100.0,True,1054.5879
CAND_00221,Co13.62Cr30.06Cu32.77Nb9.73V13.82,5,0.0,13.62,30.06,32.77,0.0,0.0,0.0,9.73,0.0,0.0,13.82,0.0,100.0,True,1016.6837
CAND_00222,Co13.44Cu43.42Fe7.88Mo17.53V17.73,5,0.0,13.44,0.0,43.42,7.88,0.0,17.53,0.0,0.0,0.0,17.73,0.0,100.0,True,967.5127
CAND_00223,Co44.26Mo16.49Ti27.97V11.28,4,0.0,44.26,0.0,0.0,0.0,0.0,16.49,0.0,0.0,27.97,11.28,0.0,100.0,True,964.2312
CAND_00224,Co27.34Nb20.25Ti16.40V36.01,4,0.0,27.34,0.0,0.0,0.0,0.0,0.0,20.25,0.0,16.4,36.01,0.0,100.0,True,1117.435
CAND_00225,Al13.93Cu17.64Fe19.11Mn16.96Nb22.12W10.24,6,13.93,0.0,0.0,17.64,19.11,16.96,0.0,22.12,0.0,0.0,0.0,10.24,100.0,True,1465.0245
CAND_00226,Al10.04Cr11.98Mo27.33Ti16.47V20.83W13.35,6,10.04,0.0,11.98,0.0,0.0,0.0,27.33,0.0,0.0,16.47,20.83,13.35,100.0,True,960.9653
CAND_00227,Al21.56Mn18.67Mo34.06Ni9.35V16.36,5,21.56,0.0,0.0,0.0,0.0,18.67,34.06,0.0,9.35,0.0,16.36,0.0,100.0,True,766.084
CAND_00228,Al27.55Co13.33Cr11.96Cu26.88Nb9.81Ti10.47,6,27.55,13.33,11.96,26.88,0.0,0.0,0.0,9.81,0.0,10.47,0.0,0.0,100.0,True,1505.9144
CAND_00229,Al11.19Cr16.13Mn12.17Ni35.95V24.56,5,11.19,0.0,16.13,0.0,0.0,12.17,0.0,0.0,35.95,0.0,24.56,0.0,100.0,True,1085.5256
CAND_00230,Mn19.56Mo22.10Nb40.48V7.45W10.41,5,0.0,0.0,0.0,0.0,0.0,19.56,22.1,40.48,0.0,0.0,7.45,10.41,100.0,True,980.19
CAND_00231,Al17.68Co22.81Cr28.31Cu20.74W10.46,5,17.68,22.81,28.31,20.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.46,100.0,True,1592.2046
CAND_00232,Al16.19Fe33.35Mn43.11V7.35,4,16.19,0.0,0.0,0.0,33.35,43.11,0.0,0.0,0.0,0.0,7.35,0.0,100.0,True,1147.0471
CAND_00233,Al32.86Fe38.12Mn15.49Mo13.53,4,32.86,0.0,0.0,0.0,38.12,15.49,13.53,0.0,0.0,0.0,0.0,0.0,100.0,True,1397.1866
CAND_00234,Al28.83Cr27.96Cu11.01Nb14.59Ti7.97V9.64,6,28.83,0.0,27.96,11.01,0.0,0.0,0.0,14.59,0.0,7.97,9.64,0.0,100.0,True,1302.466
CAND_00235,Al7.64Fe7.57Mn21.42Mo12.42Ti19.89V31.06,6,7.64,0.0,0.0,0.0,7.57,21.42,12.42,0.0,0.0,19.89,31.06,0.0,100.0,True,886.81274
CAND_00236,Al11.20Co20.93Cr12.55Mo17.27Ti27.63V10.42,6,11.2,20.93,12.55,0.0,0.0,0.0,17.27,0.0,0.0,27.63,10.42,0.0,100.0,True,956.99115
CAND_00237,Al33.73Co13.64Cu9.13Mn25.88Mo8.02Ti9.60,6,33.73,13.64,0.0,9.13,0.0,25.88,8.02,0.0,0.0,9.6,0.0,0.0,100.0,True,1563.8866
CAND_00238,Al26.90Mo17.14Ni8.27Ti14.96W32.73,5,26.9,0.0,0.0,0.0,0.0,0.0,17.14,0.0,8.27,14.96,0.0,32.73,100.0,True,1172.2876
CAND_00239,Al35.84Fe27.26Mn21.58Mo15.32,4,35.84,0.0,0.0,0.0,27.26,21.58,15.32,0.0,0.0,0.0,0.0,0.0,100.0,True,1369.6394
CAND_00240,Mo41.99Ni12.79Ti19.96W25.26,4,0.0,0.0,0.0,0.0,0.0,0.0,41.99,0.0,12.79,19.96,0.0,25.26,100.0,True,1147.5233
CAND_00241,Co7.79Cr12.82Cu9.69Fe36.46Ti33.24,5,0.0,7.79,12.82,9.69,36.46,0.0,0.0,0.0,0.0,33.24,0.0,0.0,100.0,True,1377.9945
CAND_00242,Cr20.01Cu24.55Fe27.40Ni28.04,4,0.0,0.0,20.01,24.55,27.4,0.0,0.0,0.0,28.04,0.0,0.0,0.0,100.0,True,1330.2886
CAND_00243,Cr14.41Cu17.96Mn23.42Ni19.26Ti13.39V11.56,6,0.0,0.0,14.41,17.96,0.0,23.42,0.0,0.0,19.26,13.39,11.56,0.0,100.0,True,1062.5836
CAND_00244,Al5.26Cr34.32Mn16.41Mo9.61Ni24.45V9.95,6,5.26,0.0,34.32,0.0,0.0,16.41,9.61,0.0,24.45,0.0,9.95,0.0,100.0,True,1100.8162
CAND_00245,Al30.22Fe8.74Ni43.36Ti10.94V6.74,5,30.22,0.0,0.0,0.0,8.74,0.0,0.0,0.0,43.36,10.94,6.74,0.0,100.0,True,1083.1741
CAND_00246,Al35.55Co6.22Ti11.51V30.26W16.46,5,35.55,6.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.51,30.26,16.46,100.0,True,1021.6156
CAND_00247,Co6.62Cr23.12Cu9.62Fe9.80Ti24.17V26.67,6,0.0,6.62,23.12,9.62,9.8,0.0,0.0,0.0,0.0,24.17,26.67,0.0,100.0,True,1112.854
CAND_00248,Co15.29Cu9.21Nb36.66V33.41W5.43,5,0.0,15.29,0.0,9.21,0.0,0.0,0.0,36.66,0.0,0.0,33.41,5.43,100.0,True,1021.8792
CAND_00249,Cr31.87Mn6.59Mo9.29Nb10.25Ni10.38V31.62,6,0.0,0.0,31.87,0.0,0.0,6.59,9.29,10.25,10.38,0.0,31.62,0.0,100.0,True,1041.3695
CAND_00250,Al44.29Fe6.85Mn21.71Ni27.15,4,44.29,0.0,0.0,0.0,6.85,21.71,0.0,0.0,27.15,0.0,0.0,0.0,100.0,True,1476.8098
CAND_00251,Al21.78Cu9.51Fe14.10Ni18.58Ti11.85W24.18,6,21.78,0.0,0.0,9.51,14.1,0.0,0.0,0.0,18.58,11.85,0.0,24.18,100.0,True,1355.8918
CAND_00252,Al24.03Cr9.68Mo10.76Nb23.55Ti14.21V17.77,6,24.03,0.0,9.68,0.0,0.0,0.0,10.76,23.55,0.0,14.21,17.77,0.0,100.0,True,1027.2406
CAND_00253,Cu7.84Fe10.24Mn27.39Nb12.54Ni24.75V17.24,6,0.0,0.0,0.0,7.84,10.24,27.39,0.0,12.54,24.75,0.0,17.24,0.0,100.0,True,984.0706
CAND_00254,Cu25.35Mn18.48Ni44.04V12.13,4,0.0,0.0,0.0,25.35,0.0,18.48,0.0,0.0,44.04,0.0,12.13,0.0,100.0,True,966.72314
CAND_00255,Mn12.70Nb22.57Ni28.97Ti25.83W9.93,5,0.0,0.0,0.0,0.0,0.0,12.7,0.0,22.57,28.97,25.83,0.0,9.93,100.0,True,1310.9043
CAND_00256,Co26.95Cu10.10Fe12.22Mo7.18Nb9.89Ti33.66,6,0.0,26.95,0.0,10.1,12.22,0.0,7.18,9.89,0.0,33.66,0.0,0.0,100.0,True,1252.9335
CAND_00257,Al32.96Co30.70Cu12.31W24.03,4,32.96,30.7,0.0,12.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.03,100.0,True,1454.7909
CAND_00258,Al22.56Cr11.32Cu23.56Mo6.47Ti22.19V13.90,6,22.56,0.0,11.32,23.56,0.0,0.0,6.47,0.0,0.0,22.19,13.9,0.0,100.0,True,1002.2927
CAND_00259,Cr21.86Fe34.32Mn12.31Nb6.73Ti16.05W8.73,6,0.0,0.0,21.86,0.0,34.32,12.31,0.0,6.73,0.0,16.05,0.0,8.73,100.0,True,1491.2068
CAND_00260,Co5.28Cr36.67Mn13.50V31.35W13.20,5,0.0,5.28,36.67,0.0,0.0,13.5,0.0,0.0,0.0,0.0,31.35,13.2,100.0,True,1077.3916
CAND_00261,Al19.07Co35.10Cu13.29Mn6.11Ni26.43,5,19.07,35.1,0.0,13.29,0.0,6.11,0.0,0.0,26.43,0.0,0.0,0.0,100.0,True,1467.9178
CAND_00262,Al18.13Cu23.69Fe27.00Ti15.47V15.71,5,18.13,0.0,0.0,23.69,27.0,0.0,0.0,0.0,0.0,15.47,15.71,0.0,100.0,True,1019.2711
CAND_00263,Al12.68Cu29.66Mo24.01W33.65,4,12.68,0.0,0.0,29.66,0.0,0.0,24.01,0.0,0.0,0.0,0.0,33.65,100.0,True,1253.5
CAND_00264,Al11.79Cu21.16Fe16.16Mn7.53Ti11.78V31.58,6,11.79,0.0,0.0,21.16,16.16,7.53,0.0,0.0,0.0,11.78,31.58,0.0,100.0,True,960.11365
CAND_00265,Al9.80Cu27.04Fe26.01Ni21.23W15.92,5,9.8,0.0,0.0,27.04,26.01,0.0,0.0,0.0,21.23,0.0,0.0,15.92,100.0,True,1293.9519
CAND_00266,Fe10.45Mn6.18Nb36.85V17.69W28.83,5,0.0,0.0,0.0,0.0,10.45,6.18,0.0,36.85,0.0,0.0,17.69,28.83,100.0,True,1091.4227
CAND_00267,Al28.33Cr8.01Fe44.01W19.65,4,28.33,0.0,8.01,0.0,44.01,0.0,0.0,0.0,0.0,0.0,0.0,19.65,100.0,True,1364.2764
CAND_00268,Co30.31Fe11.32Mn21.91Mo6.21Ni13.19Ti17.06,6,0.0,30.31,0.0,0.0,11.32,21.91,6.21,0.0,13.19,17.06,0.0,0.0,100.0,True,1426.37
CAND_00269,Al21.51Mo16.03Nb43.85V18.61,4,21.51,0.0,0.0,0.0,0.0,0.0,16.03,43.85,0.0,0.0,18.61,0.0,100.0,True,953.15686
CAND_00270,Al13.98Cu16.01Fe22.70Ti31.27W16.04,5,13.98,0.0,0.0,16.01,22.7,0.0,0.0,0.0,0.0,31.27,0.0,16.04,100.0,True,1354.0323
CAND_00271,Cu17.08Mn9.43Mo24.52Nb33.09V15.88,5,0.0,0.0,0.0,17.08,0.0,9.43,24.52,33.09,0.0,0.0,15.88,0.0,100.0,True,950.1482
CAND_00272,Al14.02Co19.86Cu13.05Fe41.94Mo11.13,5,14.02,19.86,0.0,13.05,41.94,0.0,11.13,0.0,0.0,0.0,0.0,0.0,100.0,True,1423.6881
CAND_00273,Al21.45Mn29.60Nb40.21Ti8.74,4,21.45,0.0,0.0,0.0,0.0,29.6,0.0,40.21,0.0,8.74,0.0,0.0,100.0,True,1554.575
CAND_00274,Al29.57Cr10.71Nb24.26V35.46,4,29.57,0.0,10.71,0.0,0.0,0.0,0.0,24.26,0.0,0.0,35.46,0.0,100.0,True,1096.7545
CAND_00275,Cr12.45Mn36.11Nb8.61Ni20.98Ti21.85,5,0.0,0.0,12.45,0.0,0.0,36.11,0.0,8.61,20.98,21.85,0.0,0.0,100.0,True,1457.3978
CAND_00276,Cr11.93Mo40.23V16.74W31.10,4,0.0,0.0,11.93,0.0,0.0,0.0,40.23,0.0,0.0,0.0,16.74,31.1,100.0,True,934.2366
CAND_00277,Co27.17Mn24.49Nb39.10Ni9.24,4,0.0,27.17,0.0,0.0,0.0,24.49,0.0,39.1,9.24,0.0,0.0,0.0,100.0,True,1387.165
CAND_00278,Co24.76Fe5.80Mn44.83Ni24.61,4,0.0,24.76,0.0,0.0,5.8,44.83,0.0,0.0,24.61,0.0,0.0,0.0,100.0,True,1291.4094
CAND_00279,Al20.32Cr5.97Fe7.28Mo39.95Ti6.80V19.68,6,20.32,0.0,5.97,0.0,7.28,0.0,39.95,0.0,0.0,6.8,19.68,0.0,100.0,True,942.84296
CAND_00280,Cr6.48Nb24.43Ni39.69W29.40,4,0.0,0.0,6.48,0.0,0.0,0.0,0.0,24.43,39.69,0.0,0.0,29.4,100.0,True,1370.3492
CAND_00281,Cu34.33Fe25.76Ti10.63V29.28,4,0.0,0.0,0.0,34.33,25.76,0.0,0.0,0.0,0.0,10.63,29.28,0.0,100.0,True,1003.3996
CAND_00282,Al38.32Cu13.70Fe16.79Ni31.19,4,38.32,0.0,0.0,13.7,16.79,0.0,0.0,0.0,31.19,0.0,0.0,0.0,100.0,True,1502.4413
CAND_00283,Co24.37Cr18.80Fe17.66Nb32.07Ni7.10,5,0.0,24.37,18.8,0.0,17.66,0.0,0.0,32.07,7.1,0.0,0.0,0.0,100.0,True,1429.2756
CAND_00284,Al20.37Co8.70Cr14.48Fe16.43Ni15.28V24.74,6,20.37,8.7,14.48,0.0,16.43,0.0,0.0,0.0,15.28,0.0,24.74,0.0,100.0,True,1171.7334
CAND_00285,Co10.01Cu32.75Mn10.45Nb20.39Ti26.40,5,0.0,10.01,0.0,32.75,0.0,10.45,0.0,20.39,0.0,26.4,0.0,0.0,100.0,True,1386.0269
CAND_00286,Al34.06Cu7.99Fe20.25Mn31.85Ti5.85,5,34.06,0.0,0.0,7.99,20.25,31.85,0.0,0.0,0.0,5.85,0.0,0.0,100.0,True,1635.1776
